number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
8,2,,,,,0,20,20,15,,,,,11,0,11,0,,,,,down,0.250266448827,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,12,0,12,0,,,,,down,0.342125748051,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,13,0,13,0,,,,,left,0.308782940963,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,14,0,14,0,,,,,left,0.442138379673,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,15,0,15,0,,,,,down,0.292123774299,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,16,0,16,0,,,,,left,0.358792020008,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,17,0,17,0,,,,,down,0.392122195335,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,18,0,18,0,,,,,left,0.558777019847,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,19,0,19,0,,,,,down,0.442104432266,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,20,0,20,0,,,,,down,0.192106405739,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,21,0,21,0,,,,,left,0.375463028671,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,22,0,22,0,,,,,down,0.325472107623,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,23,0,23,0,,,,,down,0.692110353149,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,24,0,24,0,,,,,left,0.508830704261,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,25,0,25,0,,,,,down,0.408844125457,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,26,0,26,0,,,,,down,0.3754638182,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
7,2,,,,,0,21,21,14,,,,,0,0,0,0,,,,,left,0.925465791952,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
7,2,,,,,0,21,21,14,,,,,1,0,1,0,,,,,down,0.392119432101,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
7,2,,,,,0,21,21,14,,,,,2,0,2,0,,,,,down,0.258822809672,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,1,,,,,0,22,22,1,,,,,0,0,0,0,,,,,left,0.625474081608,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,1,,,,,0,22,22,1,,,,,1,0,1,0,,,,,down,0.358785704244,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,1,,,,,0,22,22,1,,,,,2,0,2,0,,,,,down,0.242153774481,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
