"","answer.keys","n","size","trials_3.thisRepN","participant","gender","age"
"7990","right",1,4,83,"IOA","f",20
"7991","down",1,4,84,"IOA","f",20
"7992","right",1,4,85,"IOA","f",20
"7993","right",1,4,86,"IOA","f",20
"7994","left",1,4,87,"IOA","f",20
"7995","right",1,4,88,"IOA","f",20
"7996","down",1,4,89,"IOA","f",20
"7997","down",1,4,90,"IOA","f",20
"7998","right",1,4,91,"IOA","f",20
"7999","down",1,4,92,"IOA","f",20
"8000","right",1,4,93,"IOA","f",20
"8001","down",1,4,94,"IOA","f",20
"8002","right",1,4,95,"IOA","f",20
"8003","right",1,4,96,"IOA","f",20
"8004","right",1,4,97,"IOA","f",20
"8005","right",1,4,98,"IOA","f",20
"8006","right",1,4,99,"IOA","f",20
"8007","left",4,3,0,"IOA","f",20
"8008","left",4,3,1,"IOA","f",20
"8009","right",4,3,2,"IOA","f",20
"8010","left",4,3,3,"IOA","f",20
"8011","left",4,3,4,"IOA","f",20
"8012","right",4,3,5,"IOA","f",20
"8013","right",4,3,6,"IOA","f",20
"8014","right",4,3,7,"IOA","f",20
"8015","right",4,3,8,"IOA","f",20
"8016","left",4,3,9,"IOA","f",20
"8017","left",4,3,10,"IOA","f",20
"8018","right",4,3,11,"IOA","f",20
"8019","right",4,3,12,"IOA","f",20
"8020","right",4,3,13,"IOA","f",20
"8021","right",4,3,14,"IOA","f",20
"8022","right",4,3,15,"IOA","f",20
"8023","left",4,3,16,"IOA","f",20
"8024","left",4,3,17,"IOA","f",20
"8025","right",4,3,18,"IOA","f",20
"8026","left",4,3,19,"IOA","f",20
"8027","left",4,3,20,"IOA","f",20
"8028","right",4,3,21,"IOA","f",20
"8029","left",4,3,22,"IOA","f",20
"8030","left",4,3,23,"IOA","f",20
"8031","down",4,3,24,"IOA","f",20
"8032","left",4,3,25,"IOA","f",20
"8033","left",4,3,26,"IOA","f",20
"8034","right",4,3,27,"IOA","f",20
"8035","left",4,3,28,"IOA","f",20
"8036","down",4,3,29,"IOA","f",20
"8037","right",4,3,30,"IOA","f",20
"8038","left",4,3,31,"IOA","f",20
"8039","left",4,3,32,"IOA","f",20
"8040","left",4,3,33,"IOA","f",20
"8041","down",4,3,34,"IOA","f",20
"8042","left",4,3,35,"IOA","f",20
"8043","left",4,3,36,"IOA","f",20
"8044","right",4,3,37,"IOA","f",20
"8045","left",4,3,38,"IOA","f",20
"8046","left",4,3,39,"IOA","f",20
"8047","down",4,3,40,"IOA","f",20
"8048","left",4,3,41,"IOA","f",20
"8049","right",4,3,42,"IOA","f",20
"8050","left",4,3,43,"IOA","f",20
"8051","right",4,3,44,"IOA","f",20
"8052","left",4,3,45,"IOA","f",20
"8053","left",4,3,46,"IOA","f",20
"8054","right",4,3,47,"IOA","f",20
"8055","right",4,3,48,"IOA","f",20
"8056","right",4,3,49,"IOA","f",20
"8057","right",4,3,50,"IOA","f",20
"8058","down",4,3,51,"IOA","f",20
"8059","left",4,3,52,"IOA","f",20
"8060","right",4,3,53,"IOA","f",20
"8061","right",4,3,54,"IOA","f",20
"8062","down",4,3,55,"IOA","f",20
"8063","left",4,3,56,"IOA","f",20
"8064","right",4,3,57,"IOA","f",20
"8065","right",4,3,58,"IOA","f",20
"8066","left",4,3,59,"IOA","f",20
"8067","down",4,3,60,"IOA","f",20
"8068","left",4,3,61,"IOA","f",20
"8069","down",4,3,62,"IOA","f",20
"8070","left",4,3,63,"IOA","f",20
"8071","left",4,3,64,"IOA","f",20
"8072","right",4,3,65,"IOA","f",20
"8073","down",4,3,66,"IOA","f",20
"8074","right",4,3,67,"IOA","f",20
"8075","left",4,3,68,"IOA","f",20
"8076","right",4,3,69,"IOA","f",20
"8077","down",4,3,70,"IOA","f",20
"8078","left",4,3,71,"IOA","f",20
"8079","right",4,3,72,"IOA","f",20
"8080","right",4,3,73,"IOA","f",20
"8081","left",4,3,74,"IOA","f",20
"8082","right",4,3,75,"IOA","f",20
"8083","down",4,3,76,"IOA","f",20
"8084","down",4,3,77,"IOA","f",20
"8085","right",4,3,78,"IOA","f",20
"8086","right",4,3,79,"IOA","f",20
"8087","down",4,3,80,"IOA","f",20
"8088","right",4,3,81,"IOA","f",20
"8089","right",4,3,82,"IOA","f",20
"8090","right",4,3,83,"IOA","f",20
"8091","down",4,3,84,"IOA","f",20
"8092","right",4,3,85,"IOA","f",20
"8093","right",4,3,86,"IOA","f",20
"8094","right",4,3,87,"IOA","f",20
"8095","down",4,3,88,"IOA","f",20
"8096","left",4,3,89,"IOA","f",20
"8097","right",4,3,90,"IOA","f",20
"8098","down",4,3,91,"IOA","f",20
"8099","left",4,3,92,"IOA","f",20
"8100","right",4,3,93,"IOA","f",20
"8101","down",4,3,94,"IOA","f",20
"8102","right",4,3,95,"IOA","f",20
"8103","down",4,3,96,"IOA","f",20
"8104","right",4,3,97,"IOA","f",20
"8105","right",4,3,98,"IOA","f",20
"8106","down",4,3,99,"IOA","f",20
"8107","left",1,5,0,"IOA","f",20
"8108","right",1,5,1,"IOA","f",20
"8109","down",1,5,2,"IOA","f",20
"8110","right",1,5,3,"IOA","f",20
"8111","down",1,5,4,"IOA","f",20
"8112","down",1,5,5,"IOA","f",20
"8113","left",1,5,6,"IOA","f",20
"8114","right",1,5,7,"IOA","f",20
"8115","down",1,5,8,"IOA","f",20
"8116","right",1,5,9,"IOA","f",20
"8117","left",1,5,10,"IOA","f",20
"8118","right",1,5,11,"IOA","f",20
"8119","right",1,5,12,"IOA","f",20
"8120","right",1,5,13,"IOA","f",20
"8121","right",1,5,14,"IOA","f",20
"8122","right",1,5,15,"IOA","f",20
"8123","right",1,5,16,"IOA","f",20
"8124","right",1,5,17,"IOA","f",20
"8125","left",1,5,18,"IOA","f",20
"8126","right",1,5,19,"IOA","f",20
"8127","right",1,5,20,"IOA","f",20
"8128","right",1,5,21,"IOA","f",20
"8129","right",1,5,22,"IOA","f",20
"8130","right",1,5,23,"IOA","f",20
"8131","right",1,5,24,"IOA","f",20
"8132","right",1,5,25,"IOA","f",20
"8133","left",1,5,26,"IOA","f",20
"8134","left",1,5,27,"IOA","f",20
"8135","right",1,5,28,"IOA","f",20
"8136","right",1,5,29,"IOA","f",20
"8137","right",1,5,30,"IOA","f",20
"8138","right",1,5,31,"IOA","f",20
"8139","left",1,5,32,"IOA","f",20
"8140","right",1,5,33,"IOA","f",20
"8141","right",1,5,34,"IOA","f",20
"8142","right",1,5,35,"IOA","f",20
"8143","right",1,5,36,"IOA","f",20
"8144","right",1,5,37,"IOA","f",20
"8145","right",1,5,38,"IOA","f",20
"8146","right",1,5,39,"IOA","f",20
"8147","right",1,5,40,"IOA","f",20
"8148","right",1,5,41,"IOA","f",20
"8149","right",1,5,42,"IOA","f",20
"8150","left",1,5,43,"IOA","f",20
"8151","right",1,5,44,"IOA","f",20
"8152","right",1,5,45,"IOA","f",20
"8153","right",1,5,46,"IOA","f",20
"8154","right",1,5,47,"IOA","f",20
"8155","right",1,5,48,"IOA","f",20
"8156","left",1,5,49,"IOA","f",20
"8157","right",1,5,50,"IOA","f",20
"8158","left",1,5,51,"IOA","f",20
"8159","left",1,5,52,"IOA","f",20
"8160","left",1,5,53,"IOA","f",20
"8161","right",1,5,54,"IOA","f",20
"8162","right",1,5,55,"IOA","f",20
"8163","right",1,5,56,"IOA","f",20
"8164","right",1,5,57,"IOA","f",20
"8165","right",1,5,58,"IOA","f",20
"8166","right",1,5,59,"IOA","f",20
"8167","right",1,5,60,"IOA","f",20
"8168","right",1,5,61,"IOA","f",20
"8169","right",1,5,62,"IOA","f",20
"8170","left",1,5,63,"IOA","f",20
"8171","right",1,5,64,"IOA","f",20
"8172","right",1,5,65,"IOA","f",20
"8173","left",1,5,66,"IOA","f",20
"8174","left",1,5,67,"IOA","f",20
"8175","down",1,5,68,"IOA","f",20
"8176","right",1,5,69,"IOA","f",20
"8177","right",1,5,70,"IOA","f",20
"8178","right",1,5,71,"IOA","f",20
"8179","right",1,5,72,"IOA","f",20
"8180","right",1,5,73,"IOA","f",20
"8181","right",1,5,74,"IOA","f",20
"8182","left",1,5,75,"IOA","f",20
"8183","right",1,5,76,"IOA","f",20
"8184","right",1,5,77,"IOA","f",20
"8185","right",1,5,78,"IOA","f",20
"8186","down",1,5,79,"IOA","f",20
"8187","right",1,5,80,"IOA","f",20
"8188","right",1,5,81,"IOA","f",20
"8189","right",1,5,82,"IOA","f",20
"8190","left",1,5,83,"IOA","f",20
"8191","right",1,5,84,"IOA","f",20
"8192","left",1,5,85,"IOA","f",20
"8193","down",1,5,86,"IOA","f",20
"8194","left",1,5,87,"IOA","f",20
"8195","left",1,5,88,"IOA","f",20
"8196","down",1,5,89,"IOA","f",20
"8197","right",1,5,90,"IOA","f",20
"8198","down",1,5,91,"IOA","f",20
"8199","right",1,5,92,"IOA","f",20
"8200","right",1,5,93,"IOA","f",20
"8201","right",1,5,94,"IOA","f",20
"8202","down",1,5,95,"IOA","f",20
"8203","left",1,5,96,"IOA","f",20
"8204","left",1,5,97,"IOA","f",20
"8205","left",1,5,98,"IOA","f",20
"8206","right",1,5,99,"IOA","f",20
"8207","left",6,3,0,"IOA","f",20
"8208","right",6,3,1,"IOA","f",20
"8209","right",6,3,2,"IOA","f",20
"8210","left",6,3,3,"IOA","f",20
"8211","right",6,3,4,"IOA","f",20
"8212","left",6,3,5,"IOA","f",20
"8213","right",6,3,6,"IOA","f",20
"8214","right",6,3,7,"IOA","f",20
"8215","left",6,3,8,"IOA","f",20
"8216","right",6,3,9,"IOA","f",20
"8217","left",6,3,10,"IOA","f",20
"8218","right",6,3,11,"IOA","f",20
"8219","left",6,3,12,"IOA","f",20
"8220","left",6,3,13,"IOA","f",20
"8221","right",6,3,14,"IOA","f",20
"8222","left",6,3,15,"IOA","f",20
"8223","right",6,3,16,"IOA","f",20
"8224","right",6,3,17,"IOA","f",20
"8225","left",6,3,18,"IOA","f",20
"8226","right",6,3,19,"IOA","f",20
"8227","right",6,3,20,"IOA","f",20
"8228","right",6,3,21,"IOA","f",20
"8229","left",6,3,22,"IOA","f",20
"8230","left",6,3,23,"IOA","f",20
"8231","right",6,3,24,"IOA","f",20
"8232","left",6,3,25,"IOA","f",20
"8233","left",6,3,26,"IOA","f",20
"8234","left",6,3,27,"IOA","f",20
"8235","right",6,3,28,"IOA","f",20
"8236","right",6,3,29,"IOA","f",20
"8237","right",6,3,30,"IOA","f",20
"8238","right",6,3,31,"IOA","f",20
"8239","right",6,3,32,"IOA","f",20
"8240","left",6,3,33,"IOA","f",20
"8241","left",6,3,34,"IOA","f",20
"8242","right",6,3,35,"IOA","f",20
"8243","left",6,3,36,"IOA","f",20
"8244","right",6,3,37,"IOA","f",20
"8245","left",6,3,38,"IOA","f",20
"8246","right",6,3,39,"IOA","f",20
"8247","left",6,3,40,"IOA","f",20
"8248","right",6,3,41,"IOA","f",20
"8249","left",6,3,42,"IOA","f",20
"8250","right",6,3,43,"IOA","f",20
"8251","right",6,3,44,"IOA","f",20
"8252","right",6,3,45,"IOA","f",20
"8253","left",6,3,46,"IOA","f",20
"8254","left",6,3,47,"IOA","f",20
"8255","right",6,3,48,"IOA","f",20
"8256","right",6,3,49,"IOA","f",20
"8257","right",6,3,50,"IOA","f",20
"8258","right",6,3,51,"IOA","f",20
"8259","left",6,3,52,"IOA","f",20
"8260","right",6,3,53,"IOA","f",20
"8261","right",6,3,54,"IOA","f",20
"8262","right",6,3,55,"IOA","f",20
"8263","left",6,3,56,"IOA","f",20
"8264","right",6,3,57,"IOA","f",20
"8265","right",6,3,58,"IOA","f",20
"8266","right",6,3,59,"IOA","f",20
"8267","right",6,3,60,"IOA","f",20
"8268","right",6,3,61,"IOA","f",20
"8269","left",6,3,62,"IOA","f",20
"8270","left",6,3,63,"IOA","f",20
"8271","right",6,3,64,"IOA","f",20
"8272","right",6,3,65,"IOA","f",20
"8273","right",6,3,66,"IOA","f",20
"8274","right",6,3,67,"IOA","f",20
"8275","left",6,3,68,"IOA","f",20
"8276","right",6,3,69,"IOA","f",20
"8277","right",6,3,70,"IOA","f",20
"8278","right",6,3,71,"IOA","f",20
"8279","left",6,3,72,"IOA","f",20
"8280","left",6,3,73,"IOA","f",20
"8281","right",6,3,74,"IOA","f",20
"8282","left",6,3,75,"IOA","f",20
"8283","right",6,3,76,"IOA","f",20
"8284","right",6,3,77,"IOA","f",20
"8285","right",6,3,78,"IOA","f",20
"8286","right",6,3,79,"IOA","f",20
"8287","right",6,3,80,"IOA","f",20
"8288","right",6,3,81,"IOA","f",20
"8289","left",6,3,82,"IOA","f",20
"8290","right",6,3,83,"IOA","f",20
"8291","left",6,3,84,"IOA","f",20
"8292","left",6,3,85,"IOA","f",20
"8293","right",6,3,86,"IOA","f",20
"8294","right",6,3,87,"IOA","f",20
"8295","right",6,3,88,"IOA","f",20
"8296","left",6,3,89,"IOA","f",20
"8297","right",6,3,90,"IOA","f",20
"8298","right",6,3,91,"IOA","f",20
"8299","right",6,3,92,"IOA","f",20
"8300","left",6,3,93,"IOA","f",20
"8301","right",6,3,94,"IOA","f",20
"8302","right",6,3,95,"IOA","f",20
"8303","left",6,3,96,"IOA","f",20
"8304","left",6,3,97,"IOA","f",20
"8305","left",6,3,98,"IOA","f",20
"8306","right",6,3,99,"IOA","f",20
"8307","left",5,2,0,"IOA","f",20
"8308","left",5,2,1,"IOA","f",20
"8309","right",5,2,2,"IOA","f",20
"8310","right",5,2,3,"IOA","f",20
"8311","left",5,2,4,"IOA","f",20
"8312","left",5,2,5,"IOA","f",20
"8313","left",5,2,6,"IOA","f",20
"8314","left",5,2,7,"IOA","f",20
"8315","left",5,2,8,"IOA","f",20
"8316","right",5,2,9,"IOA","f",20
"8317","right",5,2,10,"IOA","f",20
"8318","right",5,2,11,"IOA","f",20
"8319","right",5,2,12,"IOA","f",20
"8320","right",5,2,13,"IOA","f",20
"8321","right",5,2,14,"IOA","f",20
"8322","right",5,2,15,"IOA","f",20
"8323","left",5,2,16,"IOA","f",20
"8324","right",5,2,17,"IOA","f",20
"8325","left",5,2,18,"IOA","f",20
"8326","right",5,2,19,"IOA","f",20
"8327","right",5,2,20,"IOA","f",20
"8328","left",5,2,21,"IOA","f",20
"8329","left",5,2,22,"IOA","f",20
"8330","right",5,2,23,"IOA","f",20
"8331","right",5,2,24,"IOA","f",20
"8332","right",5,2,25,"IOA","f",20
"8333","right",5,2,26,"IOA","f",20
"8334","left",5,2,27,"IOA","f",20
"8335","left",5,2,28,"IOA","f",20
"8336","left",5,2,29,"IOA","f",20
"8337","right",5,2,30,"IOA","f",20
"8338","left",5,2,31,"IOA","f",20
"8339","right",5,2,32,"IOA","f",20
"8340","right",5,2,33,"IOA","f",20
"8341","left",5,2,34,"IOA","f",20
"8342","right",5,2,35,"IOA","f",20
"8343","left",5,2,36,"IOA","f",20
"8344","right",5,2,37,"IOA","f",20
"8345","right",5,2,38,"IOA","f",20
"8346","right",5,2,39,"IOA","f",20
"8347","right",5,2,40,"IOA","f",20
"8348","right",5,2,41,"IOA","f",20
"8349","right",5,2,42,"IOA","f",20
"8350","left",5,2,43,"IOA","f",20
"8351","right",5,2,44,"IOA","f",20
"8352","right",5,2,45,"IOA","f",20
"8353","right",5,2,46,"IOA","f",20
"8354","left",5,2,47,"IOA","f",20
"8355","right",5,2,48,"IOA","f",20
"8356","left",5,2,49,"IOA","f",20
"8357","right",5,2,50,"IOA","f",20
"8358","left",5,2,51,"IOA","f",20
"8359","right",5,2,52,"IOA","f",20
"8360","left",5,2,53,"IOA","f",20
"8361","right",5,2,54,"IOA","f",20
"8362","right",5,2,55,"IOA","f",20
"8363","right",5,2,56,"IOA","f",20
"8364","right",5,2,57,"IOA","f",20
"8365","right",5,2,58,"IOA","f",20
"8366","right",5,2,59,"IOA","f",20
"8367","right",5,2,60,"IOA","f",20
"8368","right",5,2,61,"IOA","f",20
"8369","left",5,2,62,"IOA","f",20
"8370","right",5,2,63,"IOA","f",20
"8371","left",5,2,64,"IOA","f",20
"8372","right",5,2,65,"IOA","f",20
"8373","right",5,2,66,"IOA","f",20
"8374","left",5,2,67,"IOA","f",20
"8375","right",5,2,68,"IOA","f",20
"8376","right",5,2,69,"IOA","f",20
"8377","right",5,2,70,"IOA","f",20
"8378","right",5,2,71,"IOA","f",20
"8379","right",5,2,72,"IOA","f",20
"8380","right",5,2,73,"IOA","f",20
"8381","right",5,2,74,"IOA","f",20
"8382","right",5,2,75,"IOA","f",20
"8383","right",5,2,76,"IOA","f",20
"8384","right",5,2,77,"IOA","f",20
"8385","right",5,2,78,"IOA","f",20
"8386","right",5,2,79,"IOA","f",20
"8387","right",5,2,80,"IOA","f",20
"8388","right",5,2,81,"IOA","f",20
"8389","right",5,2,82,"IOA","f",20
"8390","right",5,2,83,"IOA","f",20
"8391","right",5,2,84,"IOA","f",20
"8392","right",5,2,85,"IOA","f",20
"8393","right",5,2,86,"IOA","f",20
"8394","right",5,2,87,"IOA","f",20
"8395","right",5,2,88,"IOA","f",20
"8396","right",5,2,89,"IOA","f",20
"8397","right",5,2,90,"IOA","f",20
"8398","right",5,2,91,"IOA","f",20
"8399","right",5,2,92,"IOA","f",20
"8400","left",5,2,93,"IOA","f",20
"8401","right",5,2,94,"IOA","f",20
"8402","right",5,2,95,"IOA","f",20
"8403","right",5,2,96,"IOA","f",20
"8404","right",5,2,97,"IOA","f",20
"8405","right",5,2,98,"IOA","f",20
"8406","right",5,2,99,"IOA","f",20
"8407","left",3,3,0,"IOA","f",20
"8408","left",3,3,1,"IOA","f",20
"8409","right",3,3,2,"IOA","f",20
"8410","right",3,3,3,"IOA","f",20
"8411","right",3,3,4,"IOA","f",20
"8412","right",3,3,5,"IOA","f",20
"8413","right",3,3,6,"IOA","f",20
"8414","right",3,3,7,"IOA","f",20
"8415","right",3,3,8,"IOA","f",20
"8416","right",3,3,9,"IOA","f",20
"8417","right",3,3,10,"IOA","f",20
"8418","right",3,3,11,"IOA","f",20
"8419","right",3,3,12,"IOA","f",20
"8420","right",3,3,13,"IOA","f",20
"8421","right",3,3,14,"IOA","f",20
"8422","right",3,3,15,"IOA","f",20
"8423","right",3,3,16,"IOA","f",20
"8424","right",3,3,17,"IOA","f",20
"8425","right",3,3,18,"IOA","f",20
"8426","right",3,3,19,"IOA","f",20
"8427","right",3,3,20,"IOA","f",20
"8428","right",3,3,21,"IOA","f",20
"8429","right",3,3,22,"IOA","f",20
"8430","right",3,3,23,"IOA","f",20
"8431","right",3,3,24,"IOA","f",20
"8432","right",3,3,25,"IOA","f",20
"8433","right",3,3,26,"IOA","f",20
"8434","right",3,3,27,"IOA","f",20
"8435","right",3,3,28,"IOA","f",20
"8436","right",3,3,29,"IOA","f",20
"8437","down",3,3,30,"IOA","f",20
"8438","down",3,3,31,"IOA","f",20
"8439","right",1,1,0,"IOA","f",20
"8440","right",1,1,1,"IOA","f",20
"8441","right",1,1,2,"IOA","f",20
"8442","right",1,1,3,"IOA","f",20
"8443","right",1,1,4,"IOA","f",20
"8444","right",1,1,5,"IOA","f",20
"8445","right",1,1,6,"IOA","f",20
"8446","right",1,1,7,"IOA","f",20
"8447","left",1,1,8,"IOA","f",20
"8448","left",1,1,9,"IOA","f",20
"8449","right",1,1,10,"IOA","f",20
"8450","right",1,1,11,"IOA","f",20
"8451","right",1,1,12,"IOA","f",20
"8452","right",1,1,13,"IOA","f",20
"8453","right",1,1,14,"IOA","f",20
"8454","right",1,1,15,"IOA","f",20
"8455","right",1,1,16,"IOA","f",20
"8456","right",1,1,17,"IOA","f",20
"8457","right",1,1,18,"IOA","f",20
"8458","left",1,1,19,"IOA","f",20
"8459","right",1,1,20,"IOA","f",20
"8460","right",1,1,21,"IOA","f",20
"8461","right",1,1,22,"IOA","f",20
"8462","right",1,1,23,"IOA","f",20
"8463","down",1,1,24,"IOA","f",20
"8464","right",1,1,25,"IOA","f",20
"8465","left",1,1,26,"IOA","f",20
"8466","right",1,1,27,"IOA","f",20
"8467","right",1,1,28,"IOA","f",20
"8468","right",1,1,29,"IOA","f",20
"8469","right",5,2,0,"IZ","m",20
"8470","right",5,2,1,"IZ","m",20
"8471","down",5,2,2,"IZ","m",20
"8472","right",5,2,3,"IZ","m",20
"8473","right",5,2,4,"IZ","m",20
"8474","right",5,2,5,"IZ","m",20
"8475","right",5,2,6,"IZ","m",20
"8476","down",5,2,7,"IZ","m",20
"8477","right",5,2,8,"IZ","m",20
"8478","down",5,2,9,"IZ","m",20
"8479","right",5,2,10,"IZ","m",20
"8480","down",5,2,11,"IZ","m",20
"8481","right",5,2,12,"IZ","m",20
"8482","down",5,2,13,"IZ","m",20
"8483","down",5,2,14,"IZ","m",20
"8484","down",3,5,0,"IZ","m",20
"8485","right",3,5,1,"IZ","m",20
"8486","right",3,5,2,"IZ","m",20
"8487","down",3,5,3,"IZ","m",20
"8488","down",3,5,4,"IZ","m",20
"8489","down",3,2,0,"IZ","m",20
"8490","down",3,2,1,"IZ","m",20
"8491","right",2,2,0,"IZ","m",20
"8492","right",2,2,1,"IZ","m",20
"8493","right",2,2,2,"IZ","m",20
"8494","right",2,2,3,"IZ","m",20
"8495","right",2,2,4,"IZ","m",20
"8496","right",2,2,5,"IZ","m",20
"8497","down",2,2,6,"IZ","m",20
"8498","right",2,2,7,"IZ","m",20
"8499","down",2,2,8,"IZ","m",20
"8500","right",2,2,9,"IZ","m",20
"8501","right",2,2,10,"IZ","m",20
"8502","right",2,2,11,"IZ","m",20
"8503","down",2,2,12,"IZ","m",20
"8504","down",2,2,13,"IZ","m",20
"8505","down",1,3,0,"IZ","m",20
"8506","down",1,3,1,"IZ","m",20
"8507","down",5,3,0,"IZ","m",20
"8508","right",5,3,1,"IZ","m",20
"8509","right",5,3,2,"IZ","m",20
"8510","right",5,3,3,"IZ","m",20
"8511","right",5,3,4,"IZ","m",20
"8512","down",5,3,5,"IZ","m",20
"8513","down",5,3,6,"IZ","m",20
"8514","down",4,3,0,"IZ","m",20
"8515","down",4,3,1,"IZ","m",20
"8516","down",5,4,0,"IZ","m",20
"8517","left",5,4,1,"IZ","m",20
"8518","left",5,4,2,"IZ","m",20
"8519","down",5,4,3,"IZ","m",20
"8520","down",5,4,4,"IZ","m",20
"8521","down",6,3,0,"IZ","m",20
"8522","down",6,3,1,"IZ","m",20
"8523","down",6,4,0,"IZ","m",20
"8524","down",6,4,1,"IZ","m",20
"8525","right",1,2,0,"IZ","m",20
"8526","down",1,2,1,"IZ","m",20
"8527","down",1,2,2,"IZ","m",20
"8528","down",2,5,0,"IZ","m",20
"8529","down",2,5,1,"IZ","m",20
"8530","down",2,4,0,"IZ","m",20
"8531","down",2,4,1,"IZ","m",20
"8532","down",6,2,0,"IZ","m",20
"8533","down",6,2,1,"IZ","m",20
"8534","down",4,5,0,"IZ","m",20
"8535","down",4,5,1,"IZ","m",20
"8536","down",2,3,0,"IZ","m",20
"8537","down",2,3,1,"IZ","m",20
"8538","down",1,4,0,"IZ","m",20
"8539","down",1,4,1,"IZ","m",20
"8540","down",6,1,0,"IZ","m",20
"8541","down",6,1,1,"IZ","m",20
"8542","left",6,1,2,"IZ","m",20
"8543","down",6,1,3,"IZ","m",20
"8544","down",6,1,4,"IZ","m",20
"8545","left",5,5,0,"IZ","m",20
"8546","down",5,5,1,"IZ","m",20
"8547","down",5,5,2,"IZ","m",20
"8548","down",1,5,0,"IZ","m",20
"8549","down",1,5,1,"IZ","m",20
"8550","down",3,4,0,"IZ","m",20
"8551","down",3,4,1,"IZ","m",20
"8552","down",6,5,0,"IZ","m",20
"8553","down",6,5,1,"IZ","m",20
"8554","down",3,1,0,"IZ","m",20
"8555","down",3,1,1,"IZ","m",20
"8556","down",5,1,0,"IZ","m",20
"8557","down",5,1,1,"IZ","m",20
"8558","left",4,4,0,"IZ","m",20
"8559","down",4,4,1,"IZ","m",20
"8560","down",4,4,2,"IZ","m",20
"8561","down",3,3,0,"IZ","m",20
"8562","down",3,3,1,"IZ","m",20
"8563","down",1,1,0,"IZ","m",20
"8564","down",1,1,1,"IZ","m",20
"8565","down",4,1,0,"IZ","m",20
"8566","down",4,1,1,"IZ","m",20
"8567","down",4,2,0,"IZ","m",20
"8568","right",4,2,1,"IZ","m",20
"8569","down",4,2,2,"IZ","m",20
"8570","down",4,2,3,"IZ","m",20
"8571","down",2,1,0,"IZ","m",20
"8572","down",2,1,1,"IZ","m",20
"8573","down",1,5,0,"KAR","f",20
"8574","down",1,5,1,"KAR","f",20
"8575","down",6,2,0,"KAR","f",20
"8576","down",6,2,1,"KAR","f",20
"8577","right",1,3,0,"KAR","f",20
"8578","down",1,3,1,"KAR","f",20
"8579","down",1,3,2,"KAR","f",20
"8580","down",4,3,0,"KAR","f",20
"8581","down",4,3,1,"KAR","f",20
"8582","down",2,5,0,"KAR","f",20
"8583","down",2,5,1,"KAR","f",20
"8584","down",5,4,0,"KAR","f",20
"8585","down",5,4,1,"KAR","f",20
"8586","left",6,5,0,"KAR","f",20
"8587","left",6,5,1,"KAR","f",20
"8588","down",6,5,2,"KAR","f",20
"8589","down",6,5,3,"KAR","f",20
"8590","down",5,5,0,"KAR","f",20
"8591","down",5,5,1,"KAR","f",20
"8592","left",5,5,2,"KAR","f",20
"8593","down",5,5,3,"KAR","f",20
"8594","down",5,5,4,"KAR","f",20
"8595","left",5,5,5,"KAR","f",20
"8596","left",5,5,6,"KAR","f",20
"8597","down",5,5,7,"KAR","f",20
"8598","down",5,5,8,"KAR","f",20
"8599","left",6,1,0,"KAR","f",20
"8600","down",6,1,1,"KAR","f",20
"8601","down",6,1,2,"KAR","f",20
